timestamp,lauf,datensatz,n_train_soll,n_train_actual,n_test,feature_map,feature_map_reps,ansatz_reps,entanglement,shots,optimization_level,optimizer,max_iter,n_params,circ_depth,gate_count,modell,accuracy,f1_score,precision,recall,t_transpile_s,t_train_s,t_infer_s,t_gesamt_s,status
2026-05-10T12:18:33.528837,1,Iris,30,30,45,ZZFeatureMap,1,1,linear,128,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3333,0.2673,0.2254,0.3333,0.0074,270.9841,8.7428,279.7343,OK
2026-05-10T12:24:26.616258,2,Iris,30,30,45,ZZFeatureMap,1,1,linear,1024,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3333,0.267,0.2227,0.3333,0.0039,345.2133,7.7561,352.9733,OK
2026-05-10T12:29:32.823552,3,Iris,30,30,45,ZZFeatureMap,1,1,full,128,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4222,0.3425,0.2955,0.4222,0.0039,297.7346,8.3641,306.1026,OK
2026-05-10T12:36:22.959648,4,Iris,30,30,45,ZZFeatureMap,1,1,full,1024,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3778,0.3024,0.2533,0.3778,0.0039,401.1049,8.9249,410.0337,OK
2026-05-10T12:43:12.290602,5,Iris,30,30,45,ZZFeatureMap,1,2,linear,128,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3778,0.3034,0.254,0.3778,0.004,400.2284,8.9929,409.2253,OK
2026-05-10T12:50:03.817932,6,Iris,30,30,45,ZZFeatureMap,1,2,linear,1024,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3556,0.284,0.2365,0.3556,0.0039,403.7679,7.6527,411.4245,OK
2026-05-10T12:56:54.623510,7,Iris,30,30,45,ZZFeatureMap,1,2,full,128,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3778,0.3025,0.2523,0.3778,0.0039,401.6589,9.04,410.7028,OK
2026-05-10T13:03:42.595902,8,Iris,30,30,45,ZZFeatureMap,1,2,full,1024,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3556,0.2741,0.2333,0.3556,0.0043,400.0996,7.7668,407.8707,OK
2026-05-10T13:09:27.495664,9,Iris,30,30,45,ZZFeatureMap,2,1,linear,128,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.3556,0.2805,0.2399,0.3556,0.0041,335.6748,9.1193,344.7982,OK
2026-05-10T13:15:31.376749,10,Iris,30,30,45,ZZFeatureMap,2,1,linear,1024,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4222,0.3319,0.2801,0.4222,0.0041,355.8049,7.9699,363.7789,OK
2026-05-10T13:21:24.750144,11,Iris,30,30,45,ZZFeatureMap,2,1,full,128,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.3556,0.2854,0.2444,0.3556,0.0041,345.5997,7.6667,353.2705,OK
2026-05-10T13:26:40.349420,12,Iris,30,30,45,ZZFeatureMap,2,1,full,1024,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4667,0.3761,0.3155,0.4667,0.004,307.8028,7.6903,315.4971,OK
2026-05-10T13:33:32.689032,13,Iris,30,30,45,ZZFeatureMap,2,2,linear,128,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.3333,0.269,0.2267,0.3333,0.004,403.2718,8.9616,412.2374,OK
2026-05-10T13:40:26.263395,14,Iris,30,30,45,ZZFeatureMap,2,2,linear,1024,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.3778,0.3062,0.264,0.3778,0.004,404.4044,9.0659,413.4743,OK
2026-05-10T13:47:18.354594,15,Iris,30,30,45,ZZFeatureMap,2,2,full,128,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4,0.319,0.2667,0.4,0.0041,404.1442,7.8409,411.9892,OK
2026-05-10T13:54:12.468741,16,Iris,30,30,45,ZZFeatureMap,2,2,full,1024,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4222,0.3391,0.2861,0.4222,0.0042,406.256,7.7517,414.0119,OK
2026-05-10T14:00:23.213220,17,Iris,30,30,45,PauliFeatureMap,1,1,linear,128,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3778,0.3048,0.2567,0.3778,0.0039,362.8137,7.8229,370.6405,OK
2026-05-10T14:05:27.784154,18,Iris,30,30,45,PauliFeatureMap,1,1,linear,1024,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4222,0.3405,0.2901,0.4222,0.0038,295.588,8.8797,304.4715,OK
2026-05-10T14:10:15.926244,19,Iris,30,30,45,PauliFeatureMap,1,1,full,128,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4222,0.3405,0.2901,0.4222,0.0041,280.4802,7.5577,288.042,OK
2026-05-10T14:15:06.679378,20,Iris,30,30,45,PauliFeatureMap,1,1,full,1024,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3778,0.2957,0.2514,0.3778,0.0038,282.5894,8.0597,290.6529,OK
2026-05-10T14:21:55.339552,21,Iris,30,30,45,PauliFeatureMap,1,2,linear,128,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.4222,0.3391,0.2861,0.4222,0.0043,399.6426,8.9115,408.5584,OK
2026-05-10T14:28:45.992582,22,Iris,30,30,45,PauliFeatureMap,1,2,linear,1024,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.4,0.3203,0.2716,0.4,0.004,402.9328,7.6136,410.5504,OK
2026-05-10T14:35:37.209537,23,Iris,30,30,45,PauliFeatureMap,1,2,full,128,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.4222,0.339,0.2837,0.4222,0.0039,403.37,7.7399,411.1138,OK
2026-05-10T14:42:28.790945,24,Iris,30,30,45,PauliFeatureMap,1,2,full,1024,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3556,0.2857,0.24,0.3556,0.0042,402.655,8.8207,411.4799,OK
2026-05-10T14:48:39.907184,25,Iris,30,30,45,PauliFeatureMap,2,1,linear,128,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.3111,0.249,0.2129,0.3111,0.004,361.9784,9.0277,371.0101,OK
2026-05-10T14:54:05.054096,26,Iris,30,30,45,PauliFeatureMap,2,1,linear,1024,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4,0.3185,0.2778,0.4,0.004,315.5998,9.4413,325.0451,OK
2026-05-10T15:00:40.540943,27,Iris,30,30,45,PauliFeatureMap,2,1,full,128,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.3333,0.2654,0.2284,0.3333,0.004,386.243,9.1385,395.3855,OK
2026-05-10T15:06:08.992636,28,Iris,30,30,45,PauliFeatureMap,2,1,full,1024,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4222,0.3357,0.28,0.4222,0.004,320.7692,7.5751,328.3483,OK
2026-05-10T15:13:02.363815,29,Iris,30,30,45,PauliFeatureMap,2,2,linear,128,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4667,0.3682,0.3116,0.4667,0.004,405.4905,7.7761,413.2706,OK
2026-05-10T15:19:52.891813,30,Iris,30,30,45,PauliFeatureMap,2,2,linear,1024,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4,0.3205,0.2675,0.4,0.004,402.6495,7.7735,410.427,OK
2026-05-10T15:26:44.546632,31,Iris,30,30,45,PauliFeatureMap,2,2,full,128,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4,0.3228,0.2733,0.4,0.004,402.7398,8.8086,411.5524,OK
2026-05-10T15:33:37.066333,32,Iris,30,30,45,PauliFeatureMap,2,2,full,1024,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4,0.3247,0.2778,0.4,0.0041,404.412,8.0023,412.4184,OK
2026-05-10T15:39:14.167503,33,Iris,30,30,45,ZZFeatureMap,1,1,linear,128,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4444,0.3571,0.3,0.4444,0.0039,329.13,7.8514,336.9853,OK
2026-05-10T15:45:32.988515,34,Iris,30,30,45,ZZFeatureMap,1,1,linear,256,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3778,0.3048,0.2567,0.3778,0.0039,370.8616,7.8528,378.7183,OK
2026-05-10T15:52:02.938096,35,Iris,30,30,45,ZZFeatureMap,1,1,linear,512,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3333,0.2707,0.2301,0.3333,0.0038,380.8153,9.0298,389.8489,OK
2026-05-10T15:57:15.264900,36,Iris,30,30,45,ZZFeatureMap,1,1,linear,1024,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4222,0.3385,0.2826,0.4222,0.0038,303.2384,8.9835,312.2257,OK
2026-05-10T16:02:53.773056,37,Iris,30,30,45,ZZFeatureMap,1,1,circular,128,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3111,0.25,0.21,0.3111,0.0038,330.5401,7.8624,338.4063,OK
2026-05-10T16:09:03.128060,38,Iris,30,30,45,ZZFeatureMap,1,1,circular,256,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3556,0.2869,0.2493,0.3556,0.0038,361.3528,7.8961,369.2527,OK
2026-05-10T16:13:52.880768,39,Iris,30,30,45,ZZFeatureMap,1,1,circular,512,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4,0.3161,0.2638,0.4,0.0038,280.611,9.0311,289.6459,OK
2026-05-10T16:19:32.257882,40,Iris,30,30,45,ZZFeatureMap,1,1,circular,1024,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4,0.3219,0.2698,0.4,0.0039,330.3442,8.9289,339.277,OK
2026-05-10T16:25:41.576418,41,Iris,30,30,45,ZZFeatureMap,1,1,full,128,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3556,0.285,0.2378,0.3556,0.0038,361.3332,7.8802,369.2172,OK
2026-05-10T16:30:55.218220,42,Iris,30,30,45,ZZFeatureMap,1,1,full,256,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3556,0.2863,0.2401,0.3556,0.0039,305.8447,7.6925,313.5411,OK
2026-05-10T16:36:18.437010,43,Iris,30,30,45,ZZFeatureMap,1,1,full,512,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4222,0.3405,0.2901,0.4222,0.0038,315.412,7.7022,323.118,OK
2026-05-10T16:42:03.295152,44,Iris,30,30,45,ZZFeatureMap,1,1,full,1024,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4222,0.339,0.2837,0.4222,0.0038,335.8132,8.9411,344.7581,OK
2026-05-10T16:48:49.314957,45,Iris,30,30,45,ZZFeatureMap,1,2,linear,128,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3556,0.285,0.2378,0.3556,0.0039,397.0794,8.8329,405.9162,OK
2026-05-10T16:55:21.784581,46,Iris,30,30,45,ZZFeatureMap,1,2,linear,256,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3778,0.3034,0.254,0.3778,0.0039,383.5775,8.786,392.3674,OK
2026-05-10T17:02:07.865227,47,Iris,30,30,45,ZZFeatureMap,1,2,linear,512,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3778,0.3034,0.254,0.3778,0.0039,398.3503,7.6245,405.9787,OK
2026-05-10T17:08:55.816289,48,Iris,30,30,45,ZZFeatureMap,1,2,linear,1024,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.4222,0.3451,0.3024,0.4222,0.0039,400.0084,7.8361,407.8484,OK
2026-05-10T17:15:26.421384,49,Iris,30,30,45,ZZFeatureMap,1,2,circular,128,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3778,0.3034,0.254,0.3778,0.0038,382.629,7.8687,390.5015,OK
2026-05-10T17:22:14.039314,50,Iris,30,30,45,ZZFeatureMap,1,2,circular,256,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.4,0.3205,0.2675,0.4,0.0039,398.5155,8.997,407.5164,OK
2026-05-10T17:29:00.487517,51,Iris,30,30,45,ZZFeatureMap,1,2,circular,512,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3778,0.3034,0.254,0.3778,0.004,397.3792,8.963,406.3462,OK
2026-05-10T17:35:47.210608,52,Iris,30,30,45,ZZFeatureMap,1,2,circular,1024,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3778,0.2955,0.2486,0.3778,0.004,397.3565,9.2614,406.6219,OK
2026-05-10T17:42:36.484379,53,Iris,30,30,45,ZZFeatureMap,1,2,full,128,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.4,0.3205,0.2675,0.4,0.0039,401.3072,7.8595,409.1706,OK
2026-05-10T17:49:23.171951,54,Iris,30,30,45,ZZFeatureMap,1,2,full,256,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3556,0.284,0.2365,0.3556,0.0039,397.321,9.2608,406.5857,OK
2026-05-10T17:56:11.406960,55,Iris,30,30,45,ZZFeatureMap,1,2,full,512,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.4,0.3214,0.27,0.4,0.0039,399.1516,8.9768,408.1323,OK
2026-05-10T18:02:59.499110,56,Iris,30,30,45,ZZFeatureMap,1,2,full,1024,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.2889,0.2319,0.1937,0.2889,0.0039,399.0129,8.9728,407.9896,OK
2026-05-10T18:08:48.722790,57,Iris,30,30,45,ZZFeatureMap,2,1,linear,128,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.3333,0.2654,0.2284,0.3333,0.0042,341.4929,7.6231,349.1202,OK
2026-05-10T18:14:43.113829,58,Iris,30,30,45,ZZFeatureMap,2,1,linear,256,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4444,0.3511,0.3149,0.4444,0.0039,346.5142,7.7705,354.2886,OK
2026-05-10T18:20:34.790575,59,Iris,30,30,45,ZZFeatureMap,2,1,linear,512,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4222,0.3324,0.2838,0.4222,0.004,343.7406,7.8304,351.575,OK
2026-05-10T18:25:47.150825,60,Iris,30,30,45,ZZFeatureMap,2,1,linear,1024,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4667,0.3673,0.3359,0.4667,0.004,304.1978,8.0561,312.2579,OK
2026-05-10T18:32:24.967232,61,Iris,30,30,45,ZZFeatureMap,2,1,circular,128,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.3333,0.2654,0.2284,0.3333,0.004,389.8694,7.8404,397.7138,OK
2026-05-10T18:38:15.649211,62,Iris,30,30,45,ZZFeatureMap,2,1,circular,256,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.3556,0.2854,0.2444,0.3556,0.0041,341.5272,9.0482,350.5795,OK
2026-05-10T18:45:04.016831,63,Iris,30,30,45,ZZFeatureMap,2,1,circular,512,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.3556,0.2815,0.2444,0.3556,0.004,400.6109,7.6507,408.2656,OK
2026-05-10T18:50:14.638483,64,Iris,30,30,45,ZZFeatureMap,2,1,circular,1024,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4222,0.3376,0.2813,0.4222,0.0041,302.8833,7.6317,310.5191,OK
2026-05-10T18:55:01.466576,65,Iris,30,30,45,ZZFeatureMap,2,1,full,128,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4444,0.3564,0.3025,0.4444,0.0041,278.7565,7.9641,286.7247,OK
2026-05-10T19:01:09.903165,66,Iris,30,30,45,ZZFeatureMap,2,1,full,256,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4667,0.3754,0.3254,0.4667,0.004,360.2321,8.095,368.3311,OK
2026-05-10T19:06:54.240314,67,Iris,30,30,45,ZZFeatureMap,2,1,full,512,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.4222,0.3407,0.3,0.4222,0.005,336.3347,7.8748,344.2145,OK
2026-05-10T19:13:02.196657,68,Iris,30,30,45,ZZFeatureMap,2,1,full,1024,1,COBYLA,50,4,42,58,VQC (RealAmplitudes),0.3778,0.3045,0.2593,0.3778,0.004,360.0945,7.7556,367.8541,OK
2026-05-10T19:19:51.653349,69,Iris,30,30,45,ZZFeatureMap,2,2,linear,128,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.2889,0.2322,0.1944,0.2889,0.0041,400.2479,9.1027,409.3547,OK
2026-05-10T19:26:40.280386,70,Iris,30,30,45,ZZFeatureMap,2,2,linear,256,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.3556,0.2857,0.24,0.3556,0.004,400.8581,7.6629,408.525,OK
2026-05-10T19:33:31.700249,71,Iris,30,30,45,ZZFeatureMap,2,2,linear,512,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.3778,0.2989,0.2684,0.3778,0.0041,403.5488,7.758,411.3109,OK
2026-05-10T19:40:19.963378,72,Iris,30,30,45,ZZFeatureMap,2,2,linear,1024,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4222,0.3425,0.2955,0.4222,0.0041,400.3095,7.8468,408.1604,OK
2026-05-10T19:47:11.529074,73,Iris,30,30,45,ZZFeatureMap,2,2,circular,128,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.3778,0.302,0.252,0.3778,0.0041,403.506,7.9513,411.4614,OK
2026-05-10T19:54:05.499948,74,Iris,30,30,45,ZZFeatureMap,2,2,circular,256,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.3778,0.302,0.2516,0.3778,0.0041,405.9764,7.8881,413.8686,OK
2026-05-10T20:00:54.334923,75,Iris,30,30,45,ZZFeatureMap,2,2,circular,512,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.3778,0.3,0.25,0.3778,0.004,400.886,7.84,408.73,OK
2026-05-10T20:07:41.386732,76,Iris,30,30,45,ZZFeatureMap,2,2,circular,1024,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.3778,0.3034,0.254,0.3778,0.0041,397.9478,8.9976,406.9495,OK
2026-05-10T20:14:29.156700,77,Iris,30,30,45,ZZFeatureMap,2,2,full,128,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.3111,0.2476,0.2067,0.3111,0.004,399.9888,7.6721,407.6649,OK
2026-05-10T20:21:18.238213,78,Iris,30,30,45,ZZFeatureMap,2,2,full,256,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.3556,0.2854,0.2444,0.3556,0.0041,400.2972,8.6759,408.9772,OK
2026-05-10T20:28:09.299152,79,Iris,30,30,45,ZZFeatureMap,2,2,full,512,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4,0.3205,0.2679,0.4,0.0041,402.9876,7.9659,410.9576,OK
2026-05-10T20:34:56.367001,80,Iris,30,30,45,ZZFeatureMap,2,2,full,1024,1,COBYLA,50,6,49,69,VQC (RealAmplitudes),0.4222,0.3385,0.2826,0.4222,0.0043,399.2553,7.7025,406.9621,OK
2026-05-10T20:40:17.461217,81,Iris,30,30,45,PauliFeatureMap,1,1,linear,128,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4222,0.3376,0.2813,0.4222,0.0038,313.1199,7.8604,320.9841,OK
2026-05-10T20:45:47.530564,82,Iris,30,30,45,PauliFeatureMap,1,1,linear,256,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4222,0.3405,0.2867,0.4222,0.0038,322.2015,7.7617,329.967,OK
2026-05-10T20:51:11.445796,83,Iris,30,30,45,PauliFeatureMap,1,1,linear,512,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3333,0.2645,0.2248,0.3333,0.0038,314.8041,9.0006,323.8085,OK
2026-05-10T20:56:33.816881,84,Iris,30,30,45,PauliFeatureMap,1,1,linear,1024,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4444,0.3551,0.2958,0.4444,0.0038,314.5106,7.7506,322.265,OK
2026-05-10T21:02:05.152721,85,Iris,30,30,45,PauliFeatureMap,1,1,circular,128,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4,0.3203,0.2716,0.4,0.0039,323.5535,7.6756,331.233,OK
2026-05-10T21:07:55.059093,86,Iris,30,30,45,PauliFeatureMap,1,1,circular,256,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4222,0.339,0.2837,0.4222,0.0039,341.9046,7.8942,349.8027,OK
2026-05-10T21:13:58.039503,87,Iris,30,30,45,PauliFeatureMap,1,1,circular,512,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3778,0.302,0.2516,0.3778,0.0038,354.0538,8.8213,362.8789,OK
2026-05-10T21:19:04.233700,88,Iris,30,30,45,PauliFeatureMap,1,1,circular,1024,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3556,0.28,0.2367,0.3556,0.0039,298.3315,7.7564,306.0918,OK
2026-05-10T21:24:50.866815,89,Iris,30,30,45,PauliFeatureMap,1,1,full,128,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4,0.3228,0.2733,0.4,0.0038,338.7463,7.781,346.5311,OK
2026-05-10T21:30:43.616137,90,Iris,30,30,45,PauliFeatureMap,1,1,full,256,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4667,0.3736,0.3116,0.4667,0.0039,344.878,7.7602,352.6421,OK
2026-05-10T21:36:38.983179,91,Iris,30,30,45,PauliFeatureMap,1,1,full,512,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.3556,0.2805,0.2399,0.3556,0.0039,347.4446,7.816,355.2645,OK
2026-05-10T21:41:45.160779,92,Iris,30,30,45,PauliFeatureMap,1,1,full,1024,1,COBYLA,50,4,29,41,VQC (RealAmplitudes),0.4444,0.3608,0.3086,0.4444,0.0039,298.3368,7.7346,306.0753,OK
2026-05-10T21:48:36.726056,93,Iris,30,30,45,PauliFeatureMap,1,2,linear,128,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3778,0.2955,0.2486,0.3778,0.0039,403.6262,7.8325,411.4626,OK
2026-05-10T21:55:28.134985,94,Iris,30,30,45,PauliFeatureMap,1,2,linear,256,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3556,0.2857,0.24,0.3556,0.0039,402.2786,9.0223,411.3048,OK
2026-05-10T22:02:03.470171,95,Iris,30,30,45,PauliFeatureMap,1,2,linear,512,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.2889,0.2323,0.1975,0.2889,0.0039,387.4298,7.7975,395.2312,OK
2026-05-10T22:08:56.745130,96,Iris,30,30,45,PauliFeatureMap,1,2,linear,1024,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3778,0.3032,0.2557,0.3778,0.004,405.4,7.7679,413.1719,OK
2026-05-10T22:15:33.360398,97,Iris,30,30,45,PauliFeatureMap,1,2,circular,128,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3111,0.2485,0.2069,0.3111,0.0039,388.761,7.7475,396.5124,OK
2026-05-10T22:22:24.748436,98,Iris,30,30,45,PauliFeatureMap,1,2,circular,256,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3556,0.2854,0.2444,0.3556,0.0039,402.5606,8.7213,411.2858,OK
2026-05-10T22:29:14.653891,99,Iris,30,30,45,PauliFeatureMap,1,2,circular,512,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.4,0.316,0.2654,0.4,0.0039,402.0205,7.7783,409.8027,OK
2026-05-10T22:35:42.510813,100,Iris,30,30,45,PauliFeatureMap,1,2,circular,1024,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.4,0.3214,0.27,0.4,0.004,378.6315,9.1189,387.7544,OK
2026-05-10T22:42:34.827197,101,Iris,30,30,45,PauliFeatureMap,1,2,full,128,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.2889,0.2315,0.195,0.2889,0.0039,403.0849,9.123,412.2118,OK
2026-05-10T22:49:26.656880,102,Iris,30,30,45,PauliFeatureMap,1,2,full,256,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.4222,0.3362,0.284,0.4222,0.0039,403.8878,7.8308,411.7225,OK
2026-05-10T22:55:55.751643,103,Iris,30,30,45,PauliFeatureMap,1,2,full,512,1,COBYLA,50,6,36,52,VQC (RealAmplitudes),0.3778,0.3048,0.2567,0.3778,0.0039,379.9373,9.0505,388.9917,OK
